model,clr,m,t,N,S,area,extinct
354,yellow,3,160,33,15,1.2356162399627166,False
354,yellow,3,180,77,11,23.21967059987807,False
354,yellow,3,200,2,1,5.025005685063519,False
354,yellow,3,220,1,1,0.0,False
354,yellow,3,240,7,7,2.679522309485064,False
354,yellow,3,260,46,17,30.127141881269,False
354,yellow,3,280,3,2,2.2105685795838643,False
354,yellow,3,300,19,12,14.795547911786523,False
354,yellow,3,320,16,10,40.134566211983575,False
354,yellow,3,340,10,9,9.15794748751247,False
354,yellow,3,344,0,0,0,True
355,deepskyblue,6,20,137,54,41.51404093277962,False
355,deepskyblue,6,40,25,18,36.43819386519257,False
355,deepskyblue,6,60,88,34,61.23149862274306,False
355,deepskyblue,6,80,163,33,150.02237861636323,False
355,deepskyblue,6,100,497,42,263.1191130204048,False
355,deepskyblue,6,120,705,60,320.6015949521299,False
355,deepskyblue,6,140,16,12,187.3165386100187,False
355,deepskyblue,6,160,25,17,131.54127736069262,False
355,deepskyblue,6,172,0,0,0,True
356,lawngreen,4,20,1461,101,104.09689403480867,False
356,lawngreen,4,40,55,25,120.97900157849725,False
356,lawngreen,4,57,0,0,0,True
357,lawngreen,4,20,42,35,45.86619030529901,False
357,lawngreen,4,40,11,6,29.277496046833736,False
357,lawngreen,4,51,0,0,0,True
358,darkred,1,20,105,21,37.6641237733981,False
358,darkred,1,40,4,4,27.5787146104807,False
358,darkred,1,60,9,4,36.87040903333606,False
358,darkred,1,75,0,0,0,True
359,purple,10,20,407,98,78.99528888229347,False
359,purple,10,40,3746,98,253.51309591299847,False
359,purple,10,60,42944,99,483.3461258533339,False
359,purple,10,80,1563,98,492.76495204766945,False
359,purple,10,100,1725,94,589.8008421080518,False
359,purple,10,120,453,75,615.5636751055325,False
359,purple,10,140,121,54,705.3826557668925,False
359,purple,10,160,158,62,817.5690645763838,False
359,purple,10,180,279,60,869.507388283868,False
359,purple,10,200,128,47,784.5303742324395,False
359,purple,10,220,60,25,468.9427271784893,False
359,purple,10,240,17,12,523.8216844118905,False
359,purple,10,260,9,9,385.4312520182931,False
359,purple,10,280,94,29,208.64902524634323,False
359,purple,10,300,19,17,131.80531340759168,False
359,purple,10,320,72,42,254.90387960514323,False
359,purple,10,338,0,0,0,True
360,deepskyblue,6,20,194,83,61.21827147496813,False
360,deepskyblue,6,40,204,63,173.16955859216569,False
360,deepskyblue,6,60,213,51,274.9453886317879,False
360,deepskyblue,6,80,2531,56,500.20167909916745,False
360,deepskyblue,6,100,1201,66,640.1390192287613,False
360,deepskyblue,6,120,193,63,622.3616864303166,False
360,deepskyblue,6,140,312,32,658.6832377698288,False
360,deepskyblue,6,160,5714,60,847.0216698281157,False
360,deepskyblue,6,180,2494,69,1162.3330552487785,False
360,deepskyblue,6,200,5606,71,1311.5006688146275,False
360,deepskyblue,6,220,5145,70,1521.1403325481765,False
360,deepskyblue,6,240,3323,74,1718.7768335444232,False
360,deepskyblue,6,260,604,56,1647.6982488921612,False
360,deepskyblue,6,280,671,45,1619.6518098216677,False
360,deepskyblue,6,300,150,42,1578.283835989493,False
360,deepskyblue,6,320,18,17,1506.3491169272315,False
360,deepskyblue,6,340,36,20,804.4610785631609,False
360,deepskyblue,6,360,53,28,590.9480025168356,False
360,deepskyblue,6,380,38,19,400.09400568779074,False
360,deepskyblue,6,400,30,12,169.78895239582124,False
360,deepskyblue,6,420,20,17,0.0,False
360,deepskyblue,6,440,9,6,4.940637013385206,False
360,deepskyblue,6,460,61,17,9.229493616260527,False
360,deepskyblue,6,480,5,5,7.544563177645256,False
360,deepskyblue,6,500,23,17,11.046157397573603,False
360,deepskyblue,6,520,8,5,29.234068788634854,False
360,deepskyblue,6,540,17,16,47.79807451035171,False
360,deepskyblue,6,560,30,27,50.54579464358618,False
360,deepskyblue,6,580,5,5,51.29073657201731,False
360,deepskyblue,6,583,0,0,0,True
361,purple,9,20,4323,100,124.32092646332723,False
361,purple,9,40,197,69,170.84717850662844,False
361,purple,9,60,69,32,224.61551256902493,False
361,purple,9,80,51,36,239.6847048303045,False
361,purple,9,100,4,4,11.995139796318988,False
361,purple,9,120,24,15,5.79655051555438,False
361,purple,9,140,28,17,28.595368920604145,False
361,purple,9,160,15,11,38.86690553013929,False
361,purple,9,180,24,6,70.58780562982048,False
361,purple,9,200,11,11,23.12378011440011,False
361,purple,9,219,0,0,0,True
362,yellow,3,20,281,93,82.42047362504553,False
362,yellow,3,40,70,30,95.45426501082464,False
362,yellow,3,60,28,17,121.36189398335064,False
362,yellow,3,80,5,4,21.113187192635845,False
362,yellow,3,100,46,11,20.135660204697807,False
362,yellow,3,120,192,18,110.84112593990551,False
362,yellow,3,140,159,21,97.18954702757792,False
362,yellow,3,160,358,28,143.46782528242542,False
362,yellow,3,180,281,24,197.72652229273677,False
362,yellow,3,200,106,17,181.5850680001795,False
362,yellow,3,220,22,13,162.3474338882511,False
362,yellow,3,240,8,7,123.29899600756254,False
362,yellow,3,260,8,7,0.0,False
362,yellow,3,280,9,5,9.402902810095735,False
362,yellow,3,300,19,11,6.5430316134506725,False
362,yellow,3,320,21,9,14.923317179458689,False
362,yellow,3,340,17,11,1.412741385862989,False
362,yellow,3,360,46,12,28.910026485602096,False
362,yellow,3,380,57,26,48.57489896178152,False
362,yellow,3,400,77,18,41.819364971496015,False
362,yellow,3,420,55,22,96.23361113830231,False
362,yellow,3,440,154,16,68.58138696772401,False
362,yellow,3,460,219,23,97.89930069317731,False
362,yellow,3,480,17,12,113.18125253954713,False
362,yellow,3,497,0,0,0,True
363,blueviolet,8,20,132,43,47.63284748004615,False
363,blueviolet,8,40,71,37,107.45501083250284,False
363,blueviolet,8,60,69,25,55.99720278687304,False
363,blueviolet,8,80,98,17,41.855144756672374,False
363,blueviolet,8,100,34,22,91.26947766693873,False
363,blueviolet,8,120,112,36,107.40373432022002,False
363,blueviolet,8,140,138,46,191.63094242528757,False
363,blueviolet,8,160,21,16,109.90115634307473,False
363,blueviolet,8,180,97,45,202.8469477037523,False
363,blueviolet,8,200,218,49,197.09638487766492,False
363,blueviolet,8,220,40,32,0.0,False
363,blueviolet,8,240,49,20,36.21803761638981,False
363,blueviolet,8,260,87,29,83.2176544780445,False
363,blueviolet,8,280,17,16,37.504722857292464,False
363,blueviolet,8,300,2,2,10.949128307333615,False
363,blueviolet,8,320,67,22,22.374176425126606,False
363,blueviolet,8,340,43,24,85.42147717881419,False
363,blueviolet,8,360,161,22,141.89466531426206,False
363,blueviolet,8,380,23,20,172.24557988648118,False
363,blueviolet,8,400,103,30,138.35098341312488,False
363,blueviolet,8,420,12,12,147.1769026700201,False
363,blueviolet,8,440,200,39,172.25980713819894,False
363,blueviolet,8,460,105,38,172.09523328621188,False
363,blueviolet,8,480,15,9,0.699987498942881,False
363,blueviolet,8,500,71,39,38.71021731412878,False
363,blueviolet,8,520,19,16,53.4171100803471,False
363,blueviolet,8,540,9,7,16.08065931784202,False
363,blueviolet,8,560,64,31,44.460277541237154,False
363,blueviolet,8,580,58,30,84.43174862617317,False
363,blueviolet,8,600,12,5,88.0782982795931,False
363,blueviolet,8,620,114,17,157.68251959841953,False
363,blueviolet,8,640,13,8,193.3509994792294,False
363,blueviolet,8,643,0,0,0,True
364,blue,7,20,7092,100,109.70851495516122,False
364,blue,7,40,25303,100,148.94410723562208,False
364,blue,7,60,3032,100,255.57657761585517,False
364,blue,7,80,793,96,278.1902444296334,False
364,blue,7,100,17,12,208.11090244214424,False
364,blue,7,120,27,15,36.74493341553614,False
364,blue,7,140,266,36,48.89437300905122,False
364,blue,7,160,96,34,115.12616002568053,False
364,blue,7,180,202,44,158.35874971175505,False
364,blue,7,200,32,28,201.4798864896452,False
364,blue,7,220,12,12,65.29935459536003,False
364,blue,7,240,7,7,27.09531939796418,False
364,blue,7,260,46,16,10.229701623460269,False
364,blue,7,280,27,18,24.041059497443843,False
364,blue,7,300,47,31,50.91197025975251,False
364,blue,7,320,207,35,72.57490631078248,False
364,blue,7,340,721,59,219.51738396409473,False
364,blue,7,360,340,63,444.3812122520292,False
364,blue,7,380,10,10,175.9223916007026,False
364,blue,7,400,8,5,42.03747060308034,False
364,blue,7,420,42,18,61.33048127447329,False
364,blue,7,440,15,15,80.05612904139683,False
364,blue,7,460,6,4,4.865545918833709,False
364,blue,7,480,33,18,12.638474681063107,False
364,blue,7,500,80,22,8.791734457664214,False
364,blue,7,520,17,17,25.015366838277608,False
364,blue,7,540,3,2,7.54033476904389,False
364,blue,7,560,8,8,3.3013919175540987,False
364,blue,7,580,11,4,4.882668393767528,False
364,blue,7,596,0,0,0,True
365,blue,7,20,47,29,57.55268856992457,False
365,blue,7,40,21,19,51.725943526204695,False
365,blue,7,60,6,6,1.414253439901155,False
365,blue,7,80,57,27,5.615176495622802,False
365,blue,7,100,55,27,33.2617745480648,False
365,blue,7,120,42,25,58.76479154456866,False
365,blue,7,140,16,16,51.9434650290295,False
365,blue,7,160,16,16,30.77964409411445,False
365,blue,7,180,71,35,101.18430273605745,False
365,blue,7,200,160,30,227.77225178121313,False
365,blue,7,220,204,31,255.8095445816135,False
365,blue,7,240,52,34,298.9516159103273,False
365,blue,7,260,156,29,395.20181926742504,False
365,blue,7,280,778,53,506.28366853184406,False
365,blue,7,300,17,17,510.50389427448346,False
365,blue,7,320,32,18,523.8570135768485,False
365,blue,7,340,48,15,133.68472374439065,False
365,blue,7,360,23,16,37.124754653999965,False
365,blue,7,380,6,6,1.6420487845026144,False
365,blue,7,400,18,14,3.3261560232350624,False
365,blue,7,420,15,15,17.226022335524984,False
365,blue,7,440,30,24,90.31618094030043,False
365,blue,7,460,1,1,0.0,False
365,blue,7,480,47,19,5.947060920803277,False
365,blue,7,500,56,28,27.545761203479397,False
365,blue,7,520,9,8,34.28733212644133,False
365,blue,7,540,19,18,16.417274468476773,False
365,blue,7,560,27,18,64.40107127843947,False
365,blue,7,580,8,8,82.12568207270732,False
365,blue,7,600,40,13,75.79714072735881,False
365,blue,7,620,46,14,63.84439727515198,False
365,blue,7,640,76,30,93.43083743393592,False
365,blue,7,660,24,16,133.42671976664866,False
365,blue,7,680,137,24,195.0810164825292,False
365,blue,7,700,19,17,4.78483353657546,False
365,blue,7,714,0,0,0,True
366,darkred,0,20,57,27,21.00641738706351,False
366,darkred,0,40,8,3,16.95129047303578,False
366,darkred,0,60,26,3,64.47418568760081,False
366,darkred,0,80,73,3,97.10071929234579,False
366,darkred,0,100,19,3,98.27969282316381,False
366,darkred,0,120,3,2,35.468584181603084,False
366,darkred,0,129,0,0,0,True
367,deepskyblue,6,20,94,39,58.055031376254696,False
367,deepskyblue,6,40,172,32,80.37085728550443,False
367,deepskyblue,6,60,42,29,75.1725623104444,False
367,deepskyblue,6,80,304,65,231.72182297738644,False
367,deepskyblue,6,100,136,51,226.51871531986419,False
367,deepskyblue,6,120,362,40,286.7162384856315,False
367,deepskyblue,6,140,36,19,280.818090635797,False
367,deepskyblue,6,160,9,9,34.243455548251205,False
367,deepskyblue,6,180,17,14,25.778078503663878,False
367,deepskyblue,6,200,29,15,46.87218464524795,False
367,deepskyblue,6,220,14,12,51.108149738171456,False
367,deepskyblue,6,240,44,23,17.0310967020102,False
367,deepskyblue,6,260,16,14,14.91769711773817,False
367,deepskyblue,6,280,131,27,49.28731160906073,False
367,deepskyblue,6,300,36,28,60.87633206172841,False
367,deepskyblue,6,320,24,21,72.21360065979106,False
367,deepskyblue,6,340,30,17,31.725152721835205,False
367,deepskyblue,6,360,25,12,18.565905021375766,False
367,deepskyblue,6,380,32,24,34.73566929087903,False
367,deepskyblue,6,400,29,21,91.04430725231353,False
367,deepskyblue,6,420,10,10,27.2659016944887,False
367,deepskyblue,6,440,9,7,13.437158948823955,False
367,deepskyblue,6,460,139,43,97.31494714144945,False
367,deepskyblue,6,480,90,47,180.2854565576718,False
367,deepskyblue,6,500,176,38,288.9540519961162,False
367,deepskyblue,6,520,1579,60,360.09243321147386,False
367,deepskyblue,6,540,4925,66,680.3476530225676,False
367,deepskyblue,6,560,439,62,672.9230118392635,False
367,deepskyblue,6,580,176,42,813.1087373992165,False
367,deepskyblue,6,600,50,30,591.410303019557,False
367,deepskyblue,6,620,6,6,13.94002591565749,False
367,deepskyblue,6,640,50,25,64.08385769105247,False
367,deepskyblue,6,660,39,32,113.10995004738739,False
367,deepskyblue,6,680,283,34,123.27778533863825,False
367,deepskyblue,6,700,879,40,319.450030599381,False
367,deepskyblue,6,720,1802,55,503.8183689967336,False
367,deepskyblue,6,740,199,61,565.7268369823889,False
367,deepskyblue,6,760,9,8,355.44089601273555,False
367,deepskyblue,6,780,85,34,83.56834630263366,False
367,deepskyblue,6,800,42,25,104.10900541945438,False
367,deepskyblue,6,820,8,5,50.318879593001604,False
367,deepskyblue,6,840,129,26,88.19596278690905,False
367,deepskyblue,6,860,94,30,127.7707492221714,False
367,deepskyblue,6,880,8,6,37.467560581165685,False
367,deepskyblue,6,891,0,0,0,True
368,yellow,3,20,35,26,17.734201583943424,False
368,yellow,3,40,12,8,19.74044095309102,False
368,yellow,3,60,7,7,2.4841599602501194,False
368,yellow,3,80,46,9,3.375175523864988,False
368,yellow,3,100,16,14,16.483016331335936,False
368,yellow,3,120,12,8,0.0,False
368,yellow,3,140,21,9,30.444954326325256,False
368,yellow,3,160,7,7,8.46790416712204,False
368,yellow,3,180,28,7,24.459172997639122,False
368,yellow,3,200,21,12,35.56688777157876,False
368,yellow,3,220,9,8,22.573733471139384,False
368,yellow,3,240,21,12,24.696421337475375,False
368,yellow,3,260,24,7,27.533125099110325,False
368,yellow,3,280,6,6,3.7882353408100187,False
368,yellow,3,300,41,7,11.595617813581166,False
368,yellow,3,320,85,9,22.144818953917152,False
368,yellow,3,340,5,5,18.708643190075325,False
368,yellow,3,356,0,0,0,True
369,green,5,20,333,74,35.97972557644894,False
369,green,5,40,13,12,21.639109300878893,False
369,green,5,60,11,10,12.619172687583436,False
369,green,5,80,10,7,11.117427231591014,False
369,green,5,100,10,7,1.621726656430294,False
369,green,5,120,6,6,12.940053105072101,False
369,green,5,140,84,29,65.2397396107378,False
369,green,5,160,525,45,160.64967561422705,False
369,green,5,180,38,28,199.0273164611321,False
369,green,5,200,45,13,9.907257826794758,False
369,green,5,220,23,16,50.75309447150738,False
369,green,5,240,375,24,118.35516361744028,False
369,green,5,260,14,9,84.22879091333006,False
369,green,5,262,0,0,0,True
370,purple,10,20,343,96,117.42983758617908,False
370,purple,10,40,11,10,0.0,False
370,purple,10,60,33,12,12.192081973444427,False
370,purple,10,80,4,4,2.133428209613649,False
370,purple,10,100,15,14,12.76701272394229,False
370,purple,10,120,60,25,2.940023416255863,False
370,purple,10,140,481,53,92.35033458561185,False
370,purple,10,160,106,44,171.82002142474516,False
370,purple,10,180,27,24,76.02522106807555,False
370,purple,10,200,9,8,63.3219905110377,False
370,purple,10,220,43,24,98.84163301197432,False
370,purple,10,240,28,22,82.68284554735769,False
370,purple,10,260,64,38,44.206698804236744,False
370,purple,10,280,3,3,5.325043488983991,False
370,purple,10,300,59,32,28.4606752187423,False
370,purple,10,320,3,3,34.09891550989534,False
370,purple,10,340,27,22,15.762678941739882,False
370,purple,10,360,1,1,0.0,False
370,purple,10,367,0,0,0,True
371,blueviolet,8,20,109,54,45.06750738410007,False
371,blueviolet,8,40,54,36,25.334586976702067,False
371,blueviolet,8,60,54,18,45.822454915750384,False
371,blueviolet,8,80,23,20,99.01947738988191,False
371,blueviolet,8,100,6,5,44.48313295203986,False
371,blueviolet,8,120,101,26,37.71238949405124,False
371,blueviolet,8,140,126,31,121.56396563064112,False
371,blueviolet,8,160,137,52,155.96177065825398,False
371,blueviolet,8,180,31,27,172.89533526563375,False
371,blueviolet,8,200,738,46,305.30201012144136,False
371,blueviolet,8,220,10,4,2.9382081096932287,False
371,blueviolet,8,240,4,4,1.2367077668565083,False
371,blueviolet,8,260,28,18,19.44248180683211,False
371,blueviolet,8,280,11,11,2.578734017522267,False
371,blueviolet,8,286,0,0,0,True
372,darkred,0,20,173,76,78.64585314028805,False
372,darkred,0,40,1551,70,224.86986517524917,False
372,darkred,0,60,386,51,169.43022194541152,False
372,darkred,0,80,130,43,148.9556727155459,False
372,darkred,0,100,38,15,109.84551800837205,False
372,darkred,0,120,8,3,69.59525007455788,False
372,darkred,0,128,0,0,0,True
373,lawngreen,4,20,7940,100,113.12356068984174,False
373,lawngreen,4,40,5898,100,231.37606824909895,False
373,lawngreen,4,60,140,37,101.42929928200837,False
373,lawngreen,4,80,145,18,117.51261316815751,False
373,lawngreen,4,100,61,20,199.48660014418942,False
373,lawngreen,4,120,23,8,94.41065150298247,False
373,lawngreen,4,140,4,2,3.1700748417688533,False
373,lawngreen,4,160,34,15,34.05926330216709,False
373,lawngreen,4,180,18,6,29.813424861365192,False
373,lawngreen,4,200,19,10,14.307397559591614,False
373,lawngreen,4,220,8,4,13.923616566799758,False
373,lawngreen,4,240,0,0,0,True
374,darkred,0,20,21,17,4.867283794442841,False
374,darkred,0,39,0,0,0,True
375,yellow,3,20,24,14,13.852717566907891,False
375,yellow,3,40,13,13,58.46106483518192,False
375,yellow,3,60,23,7,8.959711428293787,False
375,yellow,3,80,13,9,2.3898066847053556,False
375,yellow,3,100,14,13,24.295670834352023,False
375,yellow,3,120,8,4,0.04004796121302037,False
375,yellow,3,140,3,2,0.22075063028089295,False
375,yellow,3,141,0,0,0,True
376,purple,9,20,106,55,50.926139898713544,False
376,purple,9,40,12,9,47.02583236544576,False
376,purple,9,60,19,14,24.28628065209436,False
376,purple,9,80,60,30,26.88535343868688,False
376,purple,9,100,498,40,81.95020275713817,False
376,purple,9,120,13,9,143.25511820249386,False
376,purple,9,140,155,40,249.02402828074958,False
376,purple,9,160,18,18,118.50986659494377,False
376,purple,9,180,36,30,47.10637349624295,False
376,purple,9,200,113,48,65.79116926646986,False
